"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN"
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-14",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-15",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-16",,"0.00",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-17",,"1.52",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-18",,"2.58",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-19",,"0.31",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-26",,"0.03",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-28",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-29",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-30",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-05-31",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-01",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-02",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-03",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-04",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-05",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-06",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-07",,"0.05",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-08",,"0.49",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-25",,"1.52",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-26",,"1.85",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-27",,"0.48",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-28",,"0.51",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-29",,"0.04",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-06-30",,"1.52",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-01",,"0.44",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-02",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-03",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-04",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-05",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-06",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-07",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-08",,"0.11",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-09",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-10",,"1.41",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-11",,"0.28",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-12",,"0.14",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-13",,"0.87",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-14",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-15",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-16",,"1.15",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-17",,"0.82",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-18",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-19",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-20",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-21",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-22",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-23",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-24",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-25",,"0.05",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-26",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-27",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-28",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-29",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-30",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-07-31",,"0.00",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-01",,"0.62",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-02",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-03",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-04",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-05",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-06",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-07",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-08",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-09",,"1.79",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-10",,"0.43",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-11",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-12",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-13",,"0.72",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-14",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-15",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-16",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-17",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-18",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-19",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-20",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-21",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-22",,"0.18",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-23",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-24",,"0.03",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-25",,"0.18",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-26",,"0.63",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-27",,"0.41",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-28",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-29",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-30",,"0.02",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-08-31",,"0.00",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-09-01",,"0.94",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-09-04",,"0.11",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-09-05",,"1.88",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-09-06",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-09-07",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-09-08",,"0.02",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-09-21",,"1.33",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-03",,"0.07",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-04",,"0.52",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-05",,"0.00","0.0",,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-06",,"0.00",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-07",,"0.11",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-12",,"1.25",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-14",,"0.52",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-15",,"0.19",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-24",,"1.82",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-25",,"0.38",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-10-28",,"0.38",,,,
"US1ILSG0052","SPRINGFIELD 1.9 NNW, IL US","2021-11-11",,"0.29",,,,
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-01","13.65","0.58","0.1","30","33","27"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-02","6.04","0.09","1.0","32","32","30"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-03","5.14","0.15","1.2","29","31","25"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-04","5.82","0.00","0.0","28","33","24"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-05","5.14","0.00","0.0","31","37","17"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-06","8.72","0.00","0.0","29","34","24"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-07","9.17","0.00","0.0","31","35","26"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-08","9.84","0.00","0.0","32","33","30"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-09","6.71","0.00","0.0","29","30","27"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-10","6.71","0.00","0.0","26","27","24"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-11","8.28","0.00","0.0","28","33","24"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-12","8.05","0.00","0.0","33","47","25"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-13","10.51","0.00","0.0","39","49","34"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-14","12.75","0.15","0.0","38","46","34"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-15","8.72","0.16","1.1","35","36","28"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-16","11.86","0.17","1.3","32","34","29"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-17","10.07","0.03","0.3","31","33","29"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-18","7.38","0.00","0.0","33","40","28"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-19","10.29","0.00","0.0","30","40","20"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-20","11.63","0.00","0.0","28","39","15"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-21","10.96","0.00","0.0","38","52","27"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-22","10.29","0.00","0.0","29","34","14"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-23","9.17","0.00","0.0","21","37","11"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-24","6.49","0.00","0.0","35","41","32"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-25","14.99","0.34","1.1","33","35","30"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-26","7.38","0.00","0.0","31","32","25"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-27","9.17","0.25","3.2","25","27","12"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-28","2.91","0.00","0.0","14","27","-1"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-29","11.18","0.00","0.0","20","32","12"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-30","16.11","1.13","0.0","32","37","28"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-01-31","12.97","0.23","0.3","35","37","31"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-01","12.75","0.00","0.0","33","37","29"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-02","6.93","0.00","0.0","29","34","25"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-03","8.05","0.00","0.0","28","40","23"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-04","19.24","0.45","0.0","35","39","22"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-05","13.42","0.00","0.0","25","30","17"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-06","6.71","0.06","0.9","19","25","5"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-07","7.16","0.06","0.7","5","7","-3"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-08","8.50","0.04","0.7","8","12","7"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-09","10.07","0.00","0.0","11","13","10"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-10","11.63","0.03","0.5","13","15","10"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-11","12.75","0.01","0.1","13","18","10"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-12","12.53","0.00","0.0","11","13","5"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-13","12.30","0.03","1.7","5","7","-3"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-14","13.87","0.00","0.0","-1","4","-5"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-15","14.54","0.56","5.8","1","3","-1"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-16","7.38","0.00","0.0","4","11","-8"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-17","6.26","0.04","0.4","4","17","-7"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-18","8.50","0.00","0.0","16","23","4"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-19","6.49","0.00","0.0","11","24","-5"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-20","8.72","0.00","0.0","23","33","15"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-21","17.22","0.04","0.0","31","41","24"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-22","13.42","0.00","0.0","37","47","32"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-23","12.53","0.00","0.0","45","57","33"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-24","12.08","0.00","0.0","46","52","31"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-25","4.92","0.00","0.0","35","47","25"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-26","10.96","0.00","0.0","36","50","25"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-27","8.05","0.00","0.0","45","58","30"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-02-28","11.63","0.43","0.0","51","58","32"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-01","8.50","0.00","0.0","35","44","26"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-02","9.40","0.00","0.0","35","52","21"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-03","7.61","0.00","0.0","48","65","36"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-04","10.29","0.00","0.0","43","53","28"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-05","5.82","0.00","0.0","36","51","24"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-06","3.36","0.00","0.0","40","57","27"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-07","10.29","0.00","0.0","43","63","28"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-08","11.41","0.00","0.0","54","69","44"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-09","15.66","0.00","0.0","56","71","46"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-10","22.59","0.00","0.0","61","71","55"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-11","8.05","0.39","0.0","58","64","43"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-12","6.49","0.00","0.0","46","56","35"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-13","8.95","0.00","0.0","48","56","43"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-14","12.08","0.02","0.0","46","50","40"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-15","14.09","0.62","0.0","40","45","34"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-16","6.49","0.00","0.0","40","45","37"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-17","13.20","0.79","0.0","43","49","40"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-18","21.70","1.46","0.0","42","43","35"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-19","11.86","0.00","0.0","40","52","31"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-20","7.83","0.00","0.0","42","59","28"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-21","12.30","0.00","0.0","50","66","34"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-22","12.08","0.00","0.0","54","67","42"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-23","15.43","0.29","0.0","55","59","50"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-24","13.42","0.00","0.0","54","59","47"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-25","8.72","0.60","0.0","49","55","42"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-26","5.37","0.00","0.0","48","56","44"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-27","11.41","0.42","0.0","55","73","43"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-28","15.21","0.00","0.0","48","52","30"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-29","18.34","0.00","0.0","47","66","30"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-30","17.00","0.00","0.0","57","71","46"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-03-31","13.87","0.00","0.0","44","48","29"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-01","8.05","0.00","0.0","35","45","25"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-02","12.08","0.00","0.0","37","53","23"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-03","11.41","0.00","0.0","52","72","39"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-04","9.40","0.00","0.0","61","78","49"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-05","11.63","0.00","0.0","66","80","51"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-06","12.97","0.00","0.0","69","81","58"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-07","15.43","0.64","0.0","70","77","59"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-08","12.08","0.13","0.0","56","59","49"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-09","11.18","0.00","0.0","59","73","51"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-10","15.43","0.50","0.0","56","61","47"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-11","14.09","0.65","0.0","48","56","42"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-12","8.72","0.00","0.0","51","63","40"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-13","7.61","0.00","0.0","52","62","41"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-14","8.95","0.00","0.0","49","59","35"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-15","9.40","0.00","0.0","47","59","36"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-16","4.03","0.00","0.0","48","61","33"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-17","5.59","0.00","0.0","54","62","44"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-18","6.49","0.00","0.0","53","67","40"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-19","12.30","0.00","0.0","52","66","37"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-20","5.82","0.35","0.3","37","39","32"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-21","8.50","0.00","0.0","39","51","28"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-22","6.49","0.00","0.0","43","57","29"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-23","11.41","0.01","0.0","49","57","41"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-24","5.59","0.15","0.0","53","61","48"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-25","6.93","0.00","0.0","51","63","39"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-26","20.36","0.00","0.0","62","79","47"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-27","16.11","0.00","0.0","71","83","61"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-28","8.95","0.38","0.0","71","72","63"
"USW00093822","SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US","2021-04-29","9.62","0.14","0.0","62","70","53"
